"di_id","year","budget-type","l1","l2","l3","l4","l5","l6","value","value-ncu"
"RW",2019,"proj","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,117867970.846026,1.043e+11
"RW",2019,"proj","financing","net-external-finance","drawings",,,,398920361.540241,3.53e+11
"RW",2019,"proj","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,386941449.833933,3.424e+11
"RW",2019,"proj","total-revenue-and-grants","revenue","tax-revenue","direct-taxes","local-government-taxes",,,
"RW",2019,"proj","total-revenue-and-grants","revenue","tax-revenue",,,,1552286143.37585,1.3736e+12
"RW",2019,"proj","total-expenditure","capital-expenditure",,,,,962833280.544716,8.52e+11
"RW",2019,"proj","total-expenditure","recurrent-expenditure","goods-and-services",,,,274836917.639055,2.432e+11
"RW",2019,"proj","total-expenditure","other-expenditure",,,,,,
"RW",2019,"proj","financing","net-domestic-finance","bank-financing",,,,100012611.887567,8.85e+10
"RW",2019,"proj","financing","net-external-finance","drawings","budget-support",,,199460180.77012,1.765e+11
"RW",2019,"proj","total-expenditure","capital-expenditure","externally-financed",,,,416662711.897696,3.687e+11
"RW",2019,"proj","total-revenue-and-grants","grants","budget-support-grants",,,,206692731.234306,1.829e+11
"RW",2019,"proj","total-revenue-and-grants","revenue","tax-revenue","direct-taxes",,,674209313.583307,5.966e+11
"RW",2019,"proj","total-expenditure",,,,,,2615810087.41415,2.3147e+12
"RW",2019,"proj","total-expenditure","recurrent-expenditure","interest-payments",,,,117641953.64402,1.041e+11
"RW",2019,"proj","total-expenditure","recurrent-expenditure","exceptional-expenditure",,,,,
"RW",2019,"proj","total-revenue-and-grants","grants","project-grants",,,,217202531.127576,1.922e+11
"RW",2019,"proj","total-expenditure","recurrent-expenditure","interest-payments","external",,,51644930.6583258,4.57e+10
"RW",2019,"proj","financing","net-external-finance","drawings","project-loans",,,199460180.77012,1.765e+11
"RW",2019,"proj","total-revenue-and-grants","revenue",,,,,1756153659.58508,1.554e+12
"RW",2019,"proj","financing","net-domestic-finance","nonbank-financing",,,,,
"RW",2020,"proj","total-revenue-and-grants",,,,,,2305300566.23153,2.1967e+12
"RW",2020,"proj","total-expenditure","agaciro-development-fund",,,,,,
"RW",2020,"proj","total-expenditure","recurrent-expenditure","peacekeeping-operations-and-demobilization",,,,179768738.105094,1.713e+11
"RW",2020,"proj","financing",,,,,,465215887.927544,4.433e+11
"RW",2020,"proj","total-expenditure","recurrent-expenditure",,,,,1514444051.13521,1.4431e+12
"RW",2020,"proj","total-expenditure","net-lending",,,,,203590981.858659,1.94e+11
"RW",2020,"proj","financing","net-external-finance","exceptional-financing",,,,,
"RW",2020,"proj","financing","net-domestic-finance",,,,,94974143.5990136,9.05e+10
"RW",2020,"proj","total-expenditure","recurrent-expenditure","transfer-payments",,,,516848240.027781,4.925e+11
"RW",2020,"proj","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,67688754.27775,6.45e+10
"RW",2020,"proj","total-revenue-and-grants","grants",,,,,437510723.385953,4.169e+11
"RW",2020,"proj","total-revenue-and-grants","revenue","tax-revenue",,,,1663569198.15642,1.5852e+12
"RW",2020,"proj","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,812055163.722837,7.738e+11
"RW",2020,"proj","total-revenue-and-grants","revenue","nontax-revenue","local-government-fees",,,,
"RW",2020,"proj","total-revenue-and-grants","grants","project-grants","other",,,,
"RW",2020,"proj","total-revenue-and-grants","revenue","nontax-revenue",,,,204325588.494231,1.947e+11
"RW",2020,"proj","total-expenditure","recurrent-expenditure","goods-and-services",,,,287755913.534249,2.742e+11
"RW",2020,"proj","financing","net-external-finance","amortization",,,,-42397297.2530403,-4.04e+10
"RW",2020,"proj","total-revenue-and-grants","revenue","tax-revenue","direct-taxes","other-direct-taxes",,,
"RW",2020,"proj","total-revenue-and-grants","grants","project-grants","global-fund",,,,
"RW",2020,"proj","total-expenditure","capital-expenditure","externally-financed",,,,461647798.554763,4.399e+11
"RW",2020,"proj","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,119845825.403396,1.142e+11
"RW",2020,"proj","total-expenditure","capital-expenditure","domestically-financed",,,,558720818.255413,5.324e+11
"RW",2020,"proj","total-revenue-and-grants","revenue","tax-revenue","direct-taxes","local-government-taxes",,,
"RW",2020,"proj","financing","net-external-finance","drawings","project-loans",,,234759291.967949,2.237e+11
"RW",2020,"proj","financing","net-external-finance","drawings",,,,411484659.725671,3.921e+11
"RW",2020,"proj","total-revenue-and-grants","grants","budget-support-grants","global-fund",,,67478866.6675865,6.43e+10
"RW",2020,"proj","total-expenditure","other-expenditure",,,,,,
"RW",2020,"proj","financing","net-domestic-finance","bank-financing",,,,94974143.5990136,9.05e+10
"RW",2020,"proj","financing","financing-gap",,,,,,
"RW",2020,"proj","total-expenditure","recurrent-expenditure","exceptional-expenditure",,,,,
"RW",2020,"proj","financing","net-external-finance",,,,,370136800.523449,3.527e+11
"RW",2020,"proj","total-revenue-and-grants","grants","budget-support-grants",,,,210622216.799138,2.007e+11
"RW",2020,"proj","financing","net-external-finance","drawings","budget-support",,,176725367.757723,1.684e+11
"RW",2020,"proj","total-revenue-and-grants","grants","budget-support-grants","other",,,143143350.131552,1.364e+11
"RW",2020,"proj","total-revenue-and-grants","revenue","nontax-revenue","payments-for-peacekeeping-operations",,,114283803.734062,1.089e+11
"RW",2020,"proj","financing","net-domestic-finance","nonbank-financing",,,,,
"RW",2020,"proj","total-expenditure",,,,,,2738403649.80405,2.6094e+12
"RW",2020,"proj","total-expenditure","recurrent-expenditure","interest-payments",,,,115543129.395043,1.101e+11
"RW",2020,"proj","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,414632973.878125,3.951e+11
"RW",2020,"proj","total-revenue-and-grants","grants","project-grants",,,,226888506.586815,2.162e+11
"RW",2020,"proj","total-expenditure","recurrent-expenditure","interest-payments","external",,,47959318.9223748,4.57e+10
"RW",2020,"proj","total-expenditure","capital-expenditure",,,,,1020368616.81018,9.723e+11
"RW",2020,"proj","total-revenue-and-grants","revenue",,,,,1867894786.65066,1.7799e+12
"RW",2020,"proj","total-revenue-and-grants","revenue","tax-revenue","direct-taxes",,,731563265.225109,6.971e+11
"SD",2000,"actual","total-revenue-and-grants",,,,,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-exports-revenues",,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","capital",,,
"SD",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue","fuel-stabilization-fees",,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","resource-revenue","domestic-sales",,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","current",,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","subsidies","other-subsidies",,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue","administrative-fees",,,,
"SD",2000,"actual","financing","net-domestic-finance","bank-financing","commercial-banks",,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","property",,,,
"SD",2000,"actual","total-revenue-and-grants","grants",,,,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","transfer-payments","south",,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","transfer-payments",,,,,
"SD",2000,"actual","financing","net-external-finance","disbursements",,,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue","transit-fees",,,,
"SD",2000,"actual","total-expenditure",,,,,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"SD",2000,"actual","total-revenue-and-grants","revenue",,,,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states",,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","transfer-payments","other-transfers",,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","resource-revenue","transitional-financial-arrangement",,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue","property-income",,,,
"SD",2000,"actual","financing",,,,,,,
"SD",2000,"actual","financing","net-external-finance","principal-repayment",,,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-sales",,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure",,,,,,
"SD",2000,"actual","total-expenditure","capital-expenditure",,,,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","resource-revenue",,,,,
"SD",2000,"actual","financing","net-domestic-finance","nonbank-financing",,,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","subsidies",,,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-transit-fees",,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"SD",2000,"actual","financing","net-domestic-finance",,,,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","subsidies","wheat-subsidies",,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"SD",2000,"actual","financing","net-domestic-finance","accounts-payable",,,,,
"SD",2000,"actual","total-expenditure","recurrent-expenditure","subsidies","fuel-subsidies",,,,
"SD",2000,"actual","financing","net-domestic-finance","bank-financing","central-bank-of-sudan-cbos",,,,
"SD",2000,"actual","financing","net-external-finance",,,,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"SD",2000,"actual","financing","net-domestic-finance","bank-financing",,,,,
"SD",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","income-profits-property-and-other-taxes",,,,
"SD",2000,"actual","financing","net-domestic-finance","change-in-net-domestic-arrears",,,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","subsidies","other-subsidies",,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","resource-revenue","transitional-financial-arrangement",,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","capital",,,
"SD",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","property",,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue","fuel-stabilization-fees",,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","transfer-payments",,,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"SD",2001,"actual","financing","net-external-finance","principal-repayment",,,,,
"SD",2001,"actual","total-expenditure",,,,,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,,
"SD",2001,"actual","total-revenue-and-grants","revenue",,,,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","resource-revenue",,,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","transfer-payments","other-transfers",,,,
"SD",2001,"actual","financing","net-domestic-finance",,,,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue","property-income",,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","transfer-payments","south",,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-sales",,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure",,,,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","resource-revenue","domestic-sales",,,,
"SD",2001,"actual","financing","net-external-finance","disbursements",,,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue","transit-fees",,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-transit-fees",,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue","administrative-fees",,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states",,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"SD",2001,"actual","total-revenue-and-grants",,,,,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-exports-revenues",,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,,
"SD",2001,"actual","total-expenditure","capital-expenditure",,,,,,
"SD",2001,"actual","financing","net-domestic-finance","bank-financing","central-bank-of-sudan-cbos",,,,
"SD",2001,"actual","financing",,,,,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","subsidies",,,,,
"SD",2001,"actual","financing","net-domestic-finance","bank-financing",,,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","income-profits-property-and-other-taxes",,,,
"SD",2001,"actual","total-revenue-and-grants","grants",,,,,,
"SD",2001,"actual","financing","net-domestic-finance","bank-financing","commercial-banks",,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,,
"SD",2001,"actual","financing","net-domestic-finance","accounts-payable",,,,,
"SD",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","current",,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","subsidies","fuel-subsidies",,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","subsidies","wheat-subsidies",,,,
"SD",2001,"actual","financing","net-external-finance",,,,,,
"SD",2001,"actual","financing","net-domestic-finance","nonbank-financing",,,,,
"SD",2001,"actual","financing","net-domestic-finance","change-in-net-domestic-arrears",,,,,
"SD",2001,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"SD",2002,"actual","total-revenue-and-grants",,,,,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure",,,,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","transfer-payments","south",,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue","fuel-stabilization-fees",,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,,
"SD",2002,"actual","financing","net-domestic-finance","bank-financing","commercial-banks",,,,
"SD",2002,"actual","total-revenue-and-grants","revenue",,,,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","subsidies","other-subsidies",,,,
"SD",2002,"actual","financing","net-domestic-finance","accounts-payable",,,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue","property-income",,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","current",,,
"SD",2002,"actual","financing","net-domestic-finance","nonbank-financing",,,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","transfer-payments",,,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states",,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","resource-revenue","transitional-financial-arrangement",,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-transit-fees",,,,
"SD",2002,"actual","financing","net-domestic-finance","change-in-net-domestic-arrears",,,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,,
"SD",2002,"actual","financing",,,,,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","capital",,,
"SD",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","subsidies","fuel-subsidies",,,,
"SD",2002,"actual","total-expenditure","capital-expenditure",,,,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue","administrative-fees",,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,,
"SD",2002,"actual","financing","net-external-finance",,,,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","property",,,,
"SD",2002,"actual","financing","net-domestic-finance",,,,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","subsidies","wheat-subsidies",,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"SD",2002,"actual","financing","net-external-finance","principal-repayment",,,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","resource-revenue","domestic-sales",,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,,
"SD",2002,"actual","financing","net-external-finance","disbursements",,,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","resource-revenue",,,,,
"SD",2002,"actual","total-expenditure",,,,,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","income-profits-property-and-other-taxes",,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue","transit-fees",,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","transfer-payments","other-transfers",,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-sales",,,,
"SD",2002,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-exports-revenues",,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","subsidies",,,,,
"SD",2002,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"SD",2002,"actual","total-revenue-and-grants","grants",,,,,,
"SD",2002,"actual","financing","net-domestic-finance","bank-financing",,,,,
"SD",2002,"actual","financing","net-domestic-finance","bank-financing","central-bank-of-sudan-cbos",,,,
"SD",2003,"actual","financing","net-domestic-finance","bank-financing","commercial-banks",,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure",,,,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"SD",2003,"actual","financing","net-domestic-finance","nonbank-financing",,,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","property",,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,,
"SD",2003,"actual","total-revenue-and-grants","revenue",,,,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","capital",,,
"SD",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,,,
"SD",2003,"actual","total-revenue-and-grants",,,,,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,,
"SD",2003,"actual","financing","net-external-finance","disbursements",,,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","resource-revenue",,,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue","fuel-stabilization-fees",,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue","administrative-fees",,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","transfer-payments","other-transfers",,,,
"SD",2003,"actual","financing","net-domestic-finance",,,,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue","property-income",,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"SD",2003,"actual","financing","net-external-finance","principal-repayment",,,,,
"SD",2003,"actual","financing","net-domestic-finance","accounts-payable",,,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","subsidies","fuel-subsidies",,,,
"SD",2003,"actual","total-expenditure","capital-expenditure",,,,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue","transit-fees",,,,
"SD",2003,"actual","total-expenditure",,,,,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","subsidies",,,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","income-profits-property-and-other-taxes",,,,
"SD",2003,"actual","total-revenue-and-grants","grants",,,,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"SD",2003,"actual","financing","net-domestic-finance","change-in-net-domestic-arrears",,,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","subsidies","wheat-subsidies",,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-sales",,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","resource-revenue","domestic-sales",,,,
"SD",2003,"actual","financing","net-domestic-finance","bank-financing",,,,,
"SD",2003,"actual","financing","net-domestic-finance","bank-financing","central-bank-of-sudan-cbos",,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-transit-fees",,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","transfer-payments","south",,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-exports-revenues",,,,
"SD",2003,"actual","total-revenue-and-grants","revenue","resource-revenue","transitional-financial-arrangement",,,,
"SD",2003,"actual","financing","net-external-finance",,,,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","current",,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","transfer-payments",,,,,
"SD",2003,"actual","financing",,,,,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","subsidies","other-subsidies",,,,
"SD",2003,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states",,,,
"SD",2004,"actual","financing","net-domestic-finance","accounts-payable",,,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-transit-fees",,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-exports-revenues",,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","resource-revenue","transitional-financial-arrangement",,,,
"SD",2004,"actual","financing","net-external-finance","principal-repayment",,,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","resource-revenue","domestic-sales",,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue","fuel-stabilization-fees",,,,
"SD",2004,"actual","financing","net-domestic-finance","bank-financing","commercial-banks",,,,
"SD",2004,"actual","financing","net-domestic-finance","nonbank-financing",,,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"SD",2004,"actual","financing","net-domestic-finance","change-in-net-domestic-arrears",,,,,
"SD",2004,"actual","financing",,,,,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue","administrative-fees",,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","transfer-payments","south",,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"SD",2004,"actual","total-expenditure","capital-expenditure",,,,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","capital",,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","current",,,
"SD",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue","transit-fees",,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","subsidies","other-subsidies",,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,,
"SD",2004,"actual","financing","net-domestic-finance",,,,,,
"SD",2004,"actual","total-revenue-and-grants","grants",,,,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue","property-income",,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","subsidies","wheat-subsidies",,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure",,,,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","transfer-payments",,,,,
"SD",2004,"actual","financing","net-external-finance","disbursements",,,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"SD",2004,"actual","total-expenditure",,,,,,,
"SD",2004,"actual","financing","net-external-finance",,,,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","transfer-payments","other-transfers",,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states",,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","income-profits-property-and-other-taxes",,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","property",,,,
"SD",2004,"actual","total-revenue-and-grants",,,,,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,,
"SD",2004,"actual","total-revenue-and-grants","revenue",,,,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","subsidies","fuel-subsidies",,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,,
"SD",2004,"actual","financing","net-domestic-finance","bank-financing","central-bank-of-sudan-cbos",,,,
"SD",2004,"actual","financing","net-domestic-finance","bank-financing",,,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","subsidies",,,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-sales",,,,
"SD",2004,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"SD",2004,"actual","total-revenue-and-grants","revenue","resource-revenue",,,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","current",,,
"SD",2005,"actual","financing","net-external-finance","disbursements",,,,,
"SD",2005,"actual","financing","net-domestic-finance",,,,,,
"SD",2005,"actual","financing",,,,,,,
"SD",2005,"actual","financing","net-external-finance","principal-repayment",,,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"SD",2005,"actual","financing","net-domestic-finance","bank-financing",,,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure",,,,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","transfer-payments",,,,,
"SD",2005,"actual","financing","net-domestic-finance","bank-financing","commercial-banks",,,,
