"di_id","year","gdp.current.ncu"
"NA","2006",3.5573e+10
"NA","2007",3.687e+10
"NA","2008",3.7847e+10
"NA","2009",3.7959e+10
"NA","2010",4.0251e+10
"NA","2011",4.2301e+10
"NA","2012",4.4442e+10
"NA","2013",4.6937e+10
"NA","2014",4.9918e+10
"NA","2015",5.2909e+10
"NA","2016",5.3481e+10
"NA","2017",5.2863e+10
"NA","2018",5.3508e+10
"NA","2019",5.5252e+10
"NA","2020",5.7339e+10
"NA","2021",5.9326e+10
"NA","2022",6.1377e+10
"NA","2023",6.3526e+10
"SD","1981",7.713e+09
"SD","1982",8.031e+09
"SD","1983",7.91e+09
"SD","1984",7.465e+09
"SD","1985",7.418e+09
"SD","1986",8.155e+09
"SD","1987",8.682e+09
"SD","1988",9.06e+09
"SD","1989",9.189e+09
"SD","1990",9.033e+09
"SD","1991",9.928e+09
"SD","1992",9.535e+09
"SD","1993",1.0123e+10
"SD","1994",1.0328e+10
"SD","1995",1.064e+10
"SD","1996",1.1312e+10
"SD","1997",1.1998e+10
"SD","1998",1.2986e+10
"SD","1999",1.3536e+10
"SD","2000",1.4671e+10
"SD","2001",1.6266e+10
"SD","2002",1.7232e+10
"SD","2003",1.8316e+10
"SD","2004",1.9257e+10
"SD","2005",2.0344e+10
"SD","2006",2.1673e+10
"SD","2007",2.2916e+10
"SD","2008",2.3798e+10
"SD","2009",2.3171e+10
"SD","2010",2.4371e+10
"SD","2011",2.3461e+10
"SD","2012",2.0967e+10
"SD","2013",2.1419e+10
"SD","2014",2.2107e+10
"SD","2015",2.2769e+10
"SD","2016",2.3573e+10
"SD","2017",2.4326e+10
"SD","2018",2.5227e+10
"SD","2019",2.6109e+10
"SD","2020",2.6945e+10
"SD","2021",2.7777e+10
"SD","2022",2.8621e+10
"SD","2023",2.949e+10
"SS","1981",
"SS","1982",
"SS","1983",
"SS","1984",
"SS","1985",
"SS","1986",
"SS","1987",
"SS","1988",
"SS","1989",
"SS","1990",
"SS","1991",
"SS","1992",
"SS","1993",
"SS","1994",
"SS","1995",
"SS","1996",
"SS","1997",
"SS","1998",
"SS","1999",
"SS","2000",
"SS","2001",
"SS","2002",
"SS","2003",
"SS","2004",
"SS","2005",
"SS","2006",
"SS","2007",
"SS","2008",
"SS","2009",
"SS","2010",
"SS","2011",3.2502e+10
"SS","2012",1.5462e+10
"SS","2013",1.9996e+10
"SS","2014",2.058e+10
"SS","2015",2.0544e+10
"SS","2016",1.7702e+10
"SS","2017",1.5738e+10
"SS","2018",1.5138e+10
"SS","2019",1.4745e+10
"SS","2020",1.4372e+10
"SS","2021",1.4195e+10
"SS","2022",1.4029e+10
"SS","2023",1.393e+10
"SZ","1981",9.368e+09
"SZ","1982",9.478e+09
"SZ","1983",9.592e+09
"SZ","1984",1.0183e+10
"SZ","1985",1.0569e+10
"SZ","1986",1.1866e+10
"SZ","1987",1.3599e+10
"SZ","1988",1.4492e+10
"SZ","1989",1.6364e+10
"SZ","1990",1.7818e+10
"SZ","1991",1.8214e+10
"SZ","1992",1.8758e+10
"SZ","1993",1.9222e+10
"SZ","1994",1.9766e+10
"SZ","1995",2.0564e+10
"SZ","1996",2.132e+10
"SZ","1997",2.197e+10
"SZ","1998",2.2521e+10
"SZ","1999",2.3174e+10
"SZ","2000",2.3771e+10
"SZ","2001",2.4116e+10
"SZ","2002",2.4975e+10
"SZ","2003",2.608e+10
"SZ","2004",2.7049e+10
"SZ","2005",2.854e+10
"SZ","2006",3.0017e+10
"SZ","2007",3.1198e+10
"SZ","2008",3.2068e+10
"SZ","2009",3.352e+10
"SZ","2010",3.4697e+10
"SZ","2011",3.5379e+10
"SZ","2012",3.6606e+10
"SZ","2013",3.8367e+10
"SZ","2014",3.976e+10
"SZ","2015",4.0197e+10
"SZ","2016",4.0194e+10
"SZ","2017",4.0282e+10
"SZ","2018",3.9937e+10
"SZ","2019",3.9997e+10
"SZ","2020",4.0572e+10
"SZ","2021",4.1353e+10
"SZ","2022",4.2272e+10
"SZ","2023",4.32e+10
"TZ","1981",8.706339e+12
"TZ","1982",8.758577e+12
"TZ","1983",8.968783e+12
"TZ","1984",9.273721e+12
"TZ","1985",9.700312e+12
"TZ","1986",1.0340533e+13
"TZ","1987",1.0950624e+13
"TZ","1988",1.1432452e+13
"TZ","1989",1.1866885e+13
"TZ","1990",1.2702925e+13
"TZ","1991",1.2966108e+13
"TZ","1992",1.3041824e+13
"TZ","1993",1.3199141e+13
"TZ","1994",1.3405973e+13
"TZ","1995",1.3884633e+13
"TZ","1996",1.4515611e+13
"TZ","1997",1.5027326e+13
"TZ","1998",1.558461e+13
"TZ","1999",1.6338967e+13
"TZ","2000",1.7145101e+13
"TZ","2001",1.8173441e+13
"TZ","2002",1.9427196e+13
"TZ","2003",2.0662453e+13
"TZ","2004",2.2152363e+13
"TZ","2005",2.3582244e+13
"TZ","2006",2.4681311e+13
"TZ","2007",2.6770432e+13
"TZ","2008",2.8260633e+13
"TZ","2009",2.9781719e+13
"TZ","2010",3.1675504e+13
"TZ","2011",3.4179297e+13
"TZ","2012",3.5936459e+13
"TZ","2013",3.8546546e+13
"TZ","2014",4.1231364e+13
"TZ","2015",4.4098713e+13
"TZ","2016",4.7164902e+13
"TZ","2017",4.9994796e+13
"TZ","2018",5.3194463e+13
"TZ","2019",5.6704783e+13
"TZ","2020",6.0560708e+13
"TZ","2021",6.4666485e+13
"TZ","2022",6.8915849e+13
"TZ","2023",7.339538e+13
"TG","1981",8.93552e+11
"TG","1982",8.60423e+11
"TG","1983",8.16057e+11
"TG","1984",8.6405e+11
"TG","1985",8.96168e+11
"TG","1986",9.25387e+11
"TG","1987",9.024e+11
"TG","1988",9.93761e+11
"TG","1989",1.034505e+12
"TG","1990",1.095512e+12
"TG","1991",1.089045e+12
"TG","1992",1.054123e+12
"TG","1993",8.82101e+11
"TG","1994",1.004974e+12
"TG","1995",1.202865e+12
"TG","1996",1.156302e+12
"TG","1997",1.200278e+12
"TG","1998",1.173116e+12
"TG","1999",1.202865e+12
"TG","2000",1.191224e+12
"TG","2001",1.201033e+12
"TG","2002",1.246992e+12
"TG","2003",1.330792e+12
"TG","2004",1.317768e+12
"TG","2005",1.256277e+12
"TG","2006",1.28957e+12
"TG","2007",1.274416e+12
"TG","2008",1.326186e+12
"TG","2009",1.399629e+12
"TG","2010",1.484996e+12
"TG","2011",1.580009e+12
"TG","2012",1.683397e+12
"TG","2013",1.786292e+12
"TG","2014",1.892051e+12
"TG","2015",2.000709e+12
"TG","2016",2.102745e+12
"TG","2017",2.195266e+12
"TG","2018",2.302834e+12
"TG","2019",2.422581e+12
"TG","2020",2.550978e+12
"TG","2021",2.688731e+12
"TG","2022",2.8393e+12
"TG","2023",3.003979e+12
"TN","1981",1.5068e+10
"TN","1982",1.4996e+10
"TN","1983",1.5697e+10
"TN","1984",1.6596e+10
"TN","1985",1.7537e+10
"TN","1986",1.7282e+10
"TN","1987",1.844e+10
"TN","1988",1.8453e+10
"TN","1989",1.8929e+10
"TN","1990",2.0268e+10
"TN","1991",2.1107e+10
"TN","1992",2.2798e+10
"TN","1993",2.3362e+10
"TN","1994",2.421e+10
"TN","1995",2.4857e+10
"TN","1996",2.656e+10
"TN","1997",2.8081e+10
"TN","1998",2.9475e+10
"TN","1999",3.1248e+10
"TN","2000",3.2592e+10
"TN","2001",3.4172e+10
"TN","2002",3.4753e+10
"TN","2003",3.6654e+10
"TN","2004",3.8839e+10
"TN","2005",4.0392e+10
"TN","2006",4.2676e+10
"TN","2007",4.5345e+10
"TN","2008",4.7367e+10
"TN","2009",4.8842e+10
"TN","2010",5.0105e+10
"TN","2011",4.9144e+10
"TN","2012",5.1061e+10
"TN","2013",5.231e+10
"TN","2014",5.349e+10
"TN","2015",5.4078e+10
"TN","2016",5.4619e+10
"TN","2017",5.5657e+10
"TN","2018",5.6992e+10
"TN","2019",5.8645e+10
"TN","2020",6.0639e+10
"TN","2021",6.2822e+10
"TN","2022",6.5335e+10
"TN","2023",6.8079e+10
"UG","1981",8.163687e+12
"UG","1982",8.83348e+12
"UG","1983",9.266251e+12
"UG","1984",8.988263e+12
"UG","1985",8.718615e+12
"UG","1986",8.801118e+12
"UG","1987",9.153163e+12
"UG","1988",9.91236e+12
"UG","1989",1.0547078e+13
"UG","1990",1.1232366e+13
"UG","1991",1.1432124e+13
"UG","1992",1.210093e+13
"UG","1993",1.2909979e+13
"UG","1994",1.3903217e+13
"UG","1995",1.5178707e+13
"UG","1996",1.6179689e+13
"UG","1997",1.6927221e+13
"UG","1998",1.7955384e+13
"UG","1999",1.9383394e+13
"UG","2000",2.0147362e+13
"UG","2001",2.1913373e+13
"UG","2002",2.3459786e+13
"UG","2003",2.4904643e+13
"UG","2004",2.6349944e+13
"UG","2005",2.8986892e+13
"UG","2006",3.1030283e+13
"UG","2007",3.3532521e+13
"UG","2008",3.7029291e+13
"UG","2009",4.0017123e+13
"UG","2010",4.3084942e+13
"UG","2011",4.6023611e+13
"UG","2012",4.7054712e+13
"UG","2013",4.9272672e+13
"UG","2014",5.1519858e+13
"UG","2015",5.4441191e+13
"UG","2016",5.5705922e+13
"UG","2017",5.8189156e+13
"UG","2018",6.1234782e+13
"UG","2019",6.4772898e+13
"UG","2020",6.8778096e+13
"UG","2021",7.329228e+13
"UG","2022",7.8531272e+13
"UG","2023",8.4251313e+13
"BF","1981",8.59375e+11
"BF","1982",8.71406e+11
"BF","1983",8.60949e+11
"BF","1984",8.74725e+11
"BF","1985",9.73568e+11
"BF","1986",1.051019e+12
"BF","1987",1.048535e+12
"BF","1988",1.109304e+12
"BF","1989",1.133157e+12
"BF","1990",1.126325e+12
"BF","1991",1.228483e+12
"BF","1992",1.231341e+12
"BF","1993",1.273963e+12
"BF","1994",1.290716e+12
"BF","1995",1.364498e+12
"BF","1996",1.514794e+12
"BF","1997",1.610481e+12
"BF","1998",1.72817e+12
"BF","1999",1.8549e+12
"BF","2000",1.8899e+12
"BF","2001",2.0148e+12
"BF","2002",2.1025e+12
"BF","2003",2.2667e+12
"BF","2004",2.3682e+12
"BF","2005",2.5734e+12
"BF","2006",2.7343e+12
"BF","2007",2.846631e+12
"BF","2008",3.011736e+12
"BF","2009",3.100942e+12
"BF","2010",3.362856e+12
"BF","2011",3.58571e+12
"BF","2012",3.817084e+12
"BF","2013",4.038197e+12
"BF","2014",4.21291e+12
"BF","2015",4.376989e+12
"BF","2016",4.635888e+12
"BF","2017",4.933709e+12
"BF","2018",5.230903e+12
"BF","2019",5.546527e+12
"BF","2020",5.878251e+12
"BF","2021",6.233568e+12
"BF","2022",6.611711e+12
"BF","2023",6.964732e+12
"ZM","1981",4.2581e+10
"ZM","1982",4.1341e+10
"ZM","1983",4.0868e+10
"ZM","1984",4.0166e+10
"ZM","1985",4.0663e+10
"ZM","1986",4.1353e+10
"ZM","1987",4.197e+10
"ZM","1988",4.5861e+10
"ZM","1989",4.4183e+10
"ZM","1990",4.3928e+10
"ZM","1991",4.3635e+10
"ZM","1992",4.453e+10
"ZM","1993",4.4496e+10
"ZM","1994",3.8574e+10
"ZM","1995",3.9692e+10
"ZM","1996",4.216e+10
"ZM","1997",4.3768e+10
"ZM","1998",4.3599e+10
"ZM","1999",4.5627e+10
"ZM","2000",4.7405e+10
"ZM","2001",4.9925e+10
"ZM","2002",5.2175e+10
"ZM","2003",5.5798e+10
"ZM","2004",5.9722e+10
"ZM","2005",6.4044e+10
"ZM","2006",6.9106e+10
"ZM","2007",7.4878e+10
"ZM","2008",8.0698e+10
"ZM","2009",8.8139e+10
"ZM","2010",9.7216e+10
"ZM","2011",1.02626e+11
"ZM","2012",1.10476e+11
"ZM","2013",1.16007e+11
"ZM","2014",1.21457e+11
"ZM","2015",1.25003e+11
"ZM","2016",1.29658e+11
"ZM","2017",1.34308e+11
"ZM","2018",1.39739e+11
"ZM","2019",1.45979e+11
"ZM","2020",1.52512e+11
"ZM","2021",1.59355e+11
"ZM","2022",1.66524e+11
"ZM","2023",1.74036e+11
"SB","1981",1.774e+09
"SB","1982",1.745e+09
"SB","1983",1.813e+09
"SB","1984",1.816e+09
"SB","1985",1.759e+09
"SB","1986",1.755e+09
"SB","1987",1.903e+09
"SB","1988",1.927e+09
"SB","1989",2.009e+09
"SB","1990",2.053e+09
"SB","1991",2.177e+09
"SB","1992",2.453e+09
"SB","1993",2.551e+09
"SB","1994",2.758e+09
"SB","1995",3.036e+09
"SB","1996",3.085e+09
"SB","1997",3.057e+09
"SB","1998",3.096e+09
"SB","1999",3.081e+09
"SB","2000",2.641e+09
"SB","2001",2.431e+09
"SB","2002",2.363e+09
"SB","2003",2.517e+09
"SB","2004",2.721e+09
"SB","2005",3.07e+09
"SB","2006",3.193e+09
"SB","2007",3.397e+09
"SB","2008",3.638e+09
"SB","2009",3.466e+09
"SB","2010",3.702e+09
"SB","2011",4.191e+09
"SB","2012",4.381e+09
"SB","2013",4.514e+09
"SB","2014",4.615e+09
"SB","2015",4.733e+09
"SB","2016",4.896e+09
"SB","2017",5.055e+09
"SB","2018",5.209e+09
"SB","2019",5.361e+09
"SB","2020",5.509e+09
"SB","2021",5.664e+09
"SB","2022",5.822e+09
"SB","2023",5.99e+09
"FJ","1981",3.125e+09
"FJ","1982",3.091e+09
"FJ","1983",2.961e+09
"FJ","1984",3.26e+09
"FJ","1985",3.137e+09
"FJ","1986",3.344e+09
"FJ","1987",3.103e+09
"FJ","1988",3.211e+09
"FJ","1989",3.657e+09
"FJ","1990",3.869e+09
"FJ","1991",3.764e+09
"FJ","1992",3.994e+09
"FJ","1993",4.098e+09
"FJ","1994",4.307e+09
"FJ","1995",4.419e+09
"FJ","1996",4.631e+09
"FJ","1997",4.52e+09
"FJ","1998",4.578e+09
"FJ","1999",4.977e+09
"FJ","2000",4.892e+09
"FJ","2001",4.985e+09
"FJ","2002",5.145e+09
"FJ","2003",5.186e+09
"FJ","2004",5.466e+09
"FJ","2005",5.395e+09
"FJ","2006",5.497e+09
"FJ","2007",5.448e+09
"FJ","2008",5.502e+09
"FJ","2009",5.425e+09
"FJ","2010",5.588e+09
"FJ","2011",5.739e+09
"FJ","2012",5.82e+09
"FJ","2013",6.095e+09
"FJ","2014",6.437e+09
"FJ","2015",6.684e+09
"FJ","2016",6.71e+09
"FJ","2017",6.965e+09
"FJ","2018",7.209e+09
"FJ","2019",7.454e+09
"FJ","2020",7.7e+09
"FJ","2021",7.954e+09
"FJ","2022",8.208e+09
"FJ","2023",8.471e+09
"KI","1981",1.17e+08
"KI","1982",1.25e+08
"KI","1983",1.24e+08
"KI","1984",1.3e+08
"KI","1985",1.21e+08
"KI","1986",1.2e+08
"KI","1987",1.09e+08
"KI","1988",1.19e+08
"KI","1989",1.15e+08
"KI","1990",1.14e+08
"KI","1991",1.14e+08
"KI","1992",1.15e+08
"KI","1993",1.16e+08
"KI","1994",1.18e+08
"KI","1995",1.18e+08
"KI","1996",1.2e+08
"KI","1997",1.22e+08
"KI","1998",1.3e+08
"KI","1999",1.28e+08
"KI","2000",1.36e+08
"KI","2001",1.34e+08
"KI","2002",1.39e+08
"KI","2003",1.42e+08
"KI","2004",1.4e+08
"KI","2005",1.46e+08
"KI","2006",1.46e+08
"KI","2007",1.49e+08
"KI","2008",1.46e+08
"KI","2009",1.47e+08
"KI","2010",1.46e+08
"KI","2011",1.48e+08
"KI","2012",1.55e+08
"KI","2013",1.62e+08
"KI","2014",1.61e+08
"KI","2015",1.78e+08
"KI","2016",1.8e+08
"KI","2017",1.85e+08
"KI","2018",1.89e+08
"KI","2019",1.94e+08
"KI","2020",1.98e+08
"KI","2021",2.02e+08
"KI","2022",2.06e+08
"KI","2023",2.1e+08
"NR","1981",
"NR","1982",
"NR","1983",
"NR","1984",
"NR","1985",
"NR","1986",
"NR","1987",
"NR","1988",
"NR","1989",
"NR","1990",
"NR","1991",
"NR","1992",
"NR","1993",
"NR","1994",
"NR","1995",
"NR","1996",
"NR","1997",
"NR","1998",
"NR","1999",
"NR","2000",
"NR","2001",
"NR","2002",
"NR","2003",
"NR","2004",3.2e+07
"NR","2005",3.2e+07
"NR","2006",3.5e+07
"NR","2007",2.6e+07
"NR","2008",3.5e+07
"NR","2009",3.8e+07
"NR","2010",4.3e+07
"NR","2011",4.8e+07
"NR","2012",5.3e+07
"NR","2013",7.1e+07
"NR","2014",9.7e+07
"NR","2015",1e+08
"NR","2016",1.1e+08
"NR","2017",1.15e+08
"NR","2018",1.11e+08
"NR","2019",1.11e+08
"NR","2020",1.13e+08
"NR","2021",1.15e+08
"NR","2022",1.18e+08
"NR","2023",1.2e+08
"VU","1981",2.5153e+10
"VU","1982",2.5651e+10
"VU","1983",2.6423e+10
"VU","1984",2.8953e+10
"VU","1985",2.9243e+10
"VU","1986",2.9199e+10
"VU","1987",2.8354e+10
"VU","1988",2.7874e+10
"VU","1989",2.8301e+10
"VU","1990",3.1611e+10
"VU","1991",3.2606e+10
"VU","1992",3.3449e+10
"VU","1993",3.3695e+10
"VU","1994",3.6755e+10
"VU","1995",3.7124e+10
"VU","1996",3.7988e+10
"VU","1997",3.9852e+10
"VU","1998",4.0321e+10
"VU","1999",4.0457e+10
"VU","2000",4.2854e+10
"VU","2001",4.1398e+10
"VU","2002",3.9246e+10
"VU","2003",4.0929e+10
"VU","2004",4.2561e+10
"VU","2005",4.4819e+10
"VU","2006",4.8613e+10
"VU","2007",5.1128e+10
"VU","2008",5.4425e+10
"VU","2009",5.6228e+10
"VU","2010",5.7144e+10
"VU","2011",5.7843e+10
"VU","2012",5.8858e+10
"VU","2013",6.0017e+10
"VU","2014",6.14e+10
"VU","2015",6.15e+10
"VU","2016",6.3632e+10
"VU","2017",6.6305e+10
"VU","2018",6.8824e+10
"VU","2019",7.1233e+10
"VU","2020",7.337e+10
"VU","2021",7.5571e+10
"VU","2022",7.7838e+10
"VU","2023",8.0173e+10
"PG","1981",1.6375e+10
"PG","1982",1.6511e+10
"PG","1983",1.7079e+10
"PG","1984",1.6911e+10
"PG","1985",1.7516e+10
"PG","1986",1.8506e+10
"PG","1987",1.9017e+10
"PG","1988",1.9571e+10
"PG","1989",1.9292e+10
"PG","1990",1.8714e+10
"PG","1991",2.0501e+10
"PG","1992",2.3336e+10
"PG","1993",2.7585e+10
"PG","1994",2.9225e+10
"PG","1995",2.8218e+10
"PG","1996",3.008e+10
"PG","1997",2.8171e+10
"PG","1998",2.949e+10
"PG","1999",3.0038e+10
"PG","2000",2.93e+10
"PG","2001",2.9287e+10
"PG","2002",2.9875e+10
"PG","2003",3.1186e+10
"PG","2004",3.1364e+10
"PG","2005",3.2595e+10
"PG","2006",3.3342e+10
"PG","2007",3.7041e+10
"PG","2008",3.6931e+10
"PG","2009",3.9444e+10
"PG","2010",4.3438e+10
"PG","2011",4.3919e+10
"PG","2012",4.5961e+10
"PG","2013",4.7721e+10
"PG","2014",5.37e+10
"PG","2015",5.7975e+10
"PG","2016",5.9369e+10
"PG","2017",6.0834e+10
"PG","2018",6.2616e+10
"PG","2019",6.4269e+10
"PG","2020",6.6138e+10
"PG","2021",6.8286e+10
"PG","2022",7.0542e+10
"PG","2023",7.2857e+10
"WS","1981",8.13e+08
"WS","1982",8.05e+08
"WS","1983",8.09e+08
"WS","1984",8.25e+08
"WS","1985",8.73e+08
"WS","1986",9.14e+08
"WS","1987",9.19e+08
"WS","1988",9.45e+08
"WS","1989",1e+09
"WS","1990",9.36e+08
"WS","1991",9.13e+08
"WS","1992",9.51e+08
"WS","1993",9.67e+08
"WS","1994",1.029e+09
"WS","1995",1.096e+09
"WS","1996",1.176e+09
"WS","1997",1.185e+09
"WS","1998",1.198e+09
"WS","1999",1.191e+09
"WS","2000",1.251e+09
"WS","2001",1.344e+09
"WS","2002",1.42e+09
"WS","2003",1.494e+09
"WS","2004",1.54e+09
"WS","2005",1.642e+09
"WS","2006",1.677e+09
"WS","2007",1.685e+09
"WS","2008",1.745e+09
"WS","2009",1.639e+09
"WS","2010",1.607e+09
"WS","2011",1.696e+09
"WS","2012",1.704e+09
"WS","2013",1.671e+09
"WS","2014",1.691e+09
"WS","2015",1.719e+09
"WS","2016",1.841e+09
"WS","2017",1.886e+09
"WS","2018",1.933e+09
"WS","2019",1.987e+09
"WS","2020",2.096e+09
"WS","2021",2.142e+09
"WS","2022",2.19e+09
"WS","2023",2.239e+09
"TO","1981",2.9e+08
"TO","1982",3.27e+08
"TO","1983",3.46e+08
"TO","1984",4.98e+08
"TO","1985",5.26e+08
"TO","1986",5.72e+08
"TO","1987",5.82e+08
"TO","1988",5.62e+08
"TO","1989",5.68e+08
"TO","1990",5.95e+08
"TO","1991",6.3e+08
"TO","1992",6.06e+08
"TO","1993",6.05e+08
"TO","1994",6.17e+08
"TO","1995",6.45e+08
"TO","1996",6.45e+08
"TO","1997",6.24e+08
"TO","1998",6.46e+08
"TO","1999",6.61e+08
"TO","2000",6.68e+08
"TO","2001",6.89e+08
"TO","2002",7.05e+08
"TO","2003",7.12e+08
"TO","2004",7.21e+08
"TO","2005",7.23e+08
"TO","2006",7.05e+08
"TO","2007",7.01e+08
"TO","2008",7.2e+08
"TO","2009",7.41e+08
"TO","2010",7.64e+08
"TO","2011",7.78e+08
"TO","2012",7.7e+08
"TO","2013",7.65e+08
"TO","2014",7.88e+08
"TO","2015",8.15e+08
"TO","2016",8.4e+08
"TO","2017",8.66e+08
"TO","2018",8.94e+08
"TO","2019",9.2e+08
"TO","2020",9.42e+08
"TO","2021",9.6e+08
"TO","2022",9.77e+08
"TO","2023",9.92e+08
"MH","1981",
"MH","1982",
"MH","1983",
"MH","1984",
"MH","1985",
"MH","1986",
"MH","1987",
"MH","1988",
"MH","1989",
"MH","1990",
"MH","1991",
"MH","1992",
"MH","1993",
"MH","1994",
"MH","1995",
"MH","1996",
"MH","1997",1.17e+08
"MH","1998",1.14e+08
"MH","1999",1.21e+08
"MH","2000",1.28e+08
"MH","2001",1.31e+08
"MH","2002",1.31e+08
"MH","2003",1.31e+08
"MH","2004",1.35e+08
"MH","2005",1.37e+08
"MH","2006",1.42e+08
"MH","2007",1.4e+08
"MH","2008",1.37e+08
"MH","2009",1.46e+08
"MH","2010",1.48e+08
"MH","2011",1.53e+08
"MH","2012",1.58e+08
"MH","2013",1.56e+08
"MH","2014",1.56e+08
"MH","2015",1.59e+08
"MH","2016",1.62e+08
"MH","2017",1.65e+08
"MH","2018",1.68e+08
"MH","2019",1.71e+08
"MH","2020",1.74e+08
"MH","2021",1.76e+08
"MH","2022",1.79e+08
"MH","2023",1.82e+08
"FM","1981",
"FM","1982",
"FM","1983",
"FM","1984",
"FM","1985",
"FM","1986",
"FM","1987",
"FM","1988",
"FM","1989",
"FM","1990",
"FM","1991",
"FM","1992",
"FM","1993",
"FM","1994",
"FM","1995",2.39e+08
"FM","1996",2.32e+08
"FM","1997",2.18e+08
"FM","1998",2.24e+08
"FM","1999",2.27e+08
"FM","2000",2.38e+08
"FM","2001",2.43e+08
"FM","2002",2.44e+08
"FM","2003",2.48e+08
"FM","2004",2.41e+08
"FM","2005",2.46e+08
"FM","2006",2.45e+08
"FM","2007",2.41e+08
"FM","2008",2.35e+08
"FM","2009",2.38e+08
"FM","2010",2.46e+08
"FM","2011",2.48e+08
"FM","2012",2.44e+08
"FM","2013",2.37e+08
"FM","2014",2.31e+08
"FM","2015",2.4e+08
"FM","2016",2.47e+08
"FM","2017",2.52e+08
"FM","2018",2.55e+08
"FM","2019",2.58e+08
"FM","2020",2.59e+08
"FM","2021",2.61e+08
"FM","2022",2.63e+08
"FM","2023",2.64e+08
"TV","1981",
"TV","1982",
"TV","1983",
"TV","1984",
"TV","1985",
"TV","1986",
"TV","1987",
"TV","1988",
"TV","1989",
"TV","1990",
"TV","1991",
"TV","1992",
"TV","1993",
"TV","1994",
"TV","1995",
"TV","1996",
"TV","1997",
"TV","1998",
"TV","1999",
"TV","2000",2.8e+07
"TV","2001",2.9e+07
"TV","2002",3.1e+07
"TV","2003",3e+07
"TV","2004",3e+07
"TV","2005",2.8e+07
"TV","2006",2.9e+07
"TV","2007",3.1e+07
"TV","2008",3.4e+07
"TV","2009",3.2e+07
"TV","2010",3.1e+07
"TV","2011",3.4e+07
"TV","2012",3.2e+07
"TV","2013",3.4e+07
"TV","2014",3.4e+07
"TV","2015",3.7e+07
"TV","2016",3.8e+07
"TV","2017",4e+07
"TV","2018",4.1e+07
"TV","2019",4.2e+07
"TV","2020",4.4e+07
"TV","2021",4.5e+07
"TV","2022",4.6e+07
"TV","2023",4.7e+07
"AM","1981",
"AM","1982",
"AM","1983",
"AM","1984",
"AM","1985",
"AM","1986",
"AM","1987",
"AM","1988",
"AM","1989",
"AM","1990",
"AM","1991",
"AM","1992",1.005093e+12
"AM","1993",8.63837e+11
"AM","1994",9.10484e+11
"AM","1995",9.83622e+11
"AM","1996",1.034468e+12
"AM","1997",1.069509e+12
"AM","1998",1.136579e+12
"AM","1999",1.172611e+12
"AM","2000",1.241239e+12
"AM","2001",1.35876e+12
"AM","2002",1.559952e+12
"AM","2003",1.779159e+12
"AM","2004",1.965485e+12
"AM","2005",2.242881e+12
"AM","2006",2.538896e+12
"AM","2007",2.887974e+12
"AM","2008",3.088621e+12
"AM","2009",2.651584e+12
"AM","2010",2.709916e+12
"AM","2011",2.837273e+12
"AM","2012",3.039694e+12
"AM","2013",3.140004e+12
"AM","2014",3.253218e+12
"AM","2015",3.359076e+12
"AM","2016",3.367848e+12
"AM","2017",3.619699e+12
"AM","2018",3.742768e+12
"AM","2019",3.873765e+12
"AM","2020",4.009347e+12
"AM","2021",4.157693e+12
"AM","2022",4.324001e+12
"AM","2023",4.496961e+12
"AZ","1981",
"AZ","1982",
"AZ","1983",
"AZ","1984",
"AZ","1985",
"AZ","1986",
"AZ","1987",
"AZ","1988",
"AZ","1989",
"AZ","1990",
"AZ","1991",
"AZ","1992",9.27e+09
"AZ","1993",7.129e+09
"AZ","1994",5.726e+09
"AZ","1995",4.98e+09
"AZ","1996",5.106e+09
"AZ","1997",5.56e+09
"AZ","1998",5.894e+09
"AZ","1999",6.566e+09
"AZ","2000",6.974e+09
"AZ","2001",7.427e+09
"AZ","2002",8.128e+09
"AZ","2003",8.957e+09
"AZ","2004",9.786e+09
"AZ","2005",1.2523e+10
"AZ","2006",1.6839e+10
"AZ","2007",2.1127e+10
"AZ","2008",2.3364e+10
"AZ","2009",2.5553e+10
"AZ","2010",2.6734e+10
"AZ","2011",2.6303e+10
"AZ","2012",2.6855e+10
"AZ","2013",2.843e+10
"AZ","2014",2.9186e+10
"AZ","2015",2.9375e+10
"AZ","2016",2.8464e+10
"AZ","2017",2.8484e+10
"AZ","2018",2.9061e+10
"AZ","2019",3.0183e+10
"AZ","2020",3.1277e+10
"AZ","2021",3.2134e+10
"AZ","2022",3.3004e+10
"AZ","2023",3.3865e+10
"BY","1981",
"BY","1982",
"BY","1983",
"BY","1984",
"BY","1985",
"BY","1986",
"BY","1987",
"BY","1988",
"BY","1989",
"BY","1990",
"BY","1991",
"BY","1992",3.6347e+10
"BY","1993",3.3585e+10
"BY","1994",2.9656e+10
"BY","1995",2.6368e+10
"BY","1996",2.71e+10
"BY","1997",3.0199e+10
"BY","1998",3.2748e+10
"BY","1999",3.3846e+10
"BY","2000",3.5796e+10
"BY","2001",3.7488e+10
"BY","2002",3.9379e+10
"BY","2003",4.2152e+10
"BY","2004",4.6979e+10
"BY","2005",5.1414e+10
"BY","2006",5.6554e+10
"BY","2007",6.1445e+10
"BY","2008",6.7742e+10
"BY","2009",6.7852e+10
"BY","2010",7.3111e+10
"BY","2011",7.7169e+10
"BY","2012",7.8487e+10
"BY","2013",7.927e+10
"BY","2014",8.0579e+10
"BY","2015",7.7493e+10
"BY","2016",7.5536e+10
"BY","2017",7.7328e+10
